COMID,Lat,Lon,Elev_m
178425,-24.171588810999936,-57.559247254999946,0.0
178426,-24.196387009999967,-57.31692656699994,0.0
178427,-24.041913764999947,-49.04251352899996,0.0
178428,-24.22445383099995,-53.65006225299993,0.0
178429,-24.237338807999947,-53.42693257199994,0.0
178430,-24.16223055399996,-49.955639287999986,0.0
178432,-24.23342355899996,-60.63476746799995,0.0
178434,-24.240970911999966,-62.712095260999945,0.0
178435,-24.094646156999943,-51.82163128499997,0.0
178436,-24.230672682999966,-53.34742361799994,0.0
178437,-24.244644493999942,-53.20646297999997,0.0
178438,-24.156776434999983,-49.64839558899996,0.0
178440,-24.186862296999948,-53.980448355999954,0.0
178441,-24.247400880999976,-50.00279025499998,0.0
178442,-24.236840687999972,-61.49839516399999,0.0
178443,-24.241903623999974,-53.54099494199994,0.0
178445,-24.12642980499993,-48.94801917899997,0.0
178446,-24.21122310399994,-59.420139045999974,0.0
178447,-24.25691910499995,-49.71556668699998,0.0
178450,-24.21872351899998,-52.32390147999996,0.0
178455,-24.25696675399996,-54.626567629999954,0.0
178456,-24.252314669999976,-64.02297668099993,0.0
178457,-24.206404171999964,-50.700843144999965,0.0
178458,-24.262296684999967,-60.93508991199997,0.0
178460,-24.265755385999967,-55.08818255399996,0.0
178462,-24.272188881999966,-57.268724995999946,0.0
178463,-24.234447539999962,-57.21727486599997,0.0
178464,-24.27077811099997,-62.62262573899994,0.0
178465,-24.279387473999975,-60.83994957599998,0.0
178466,-24.23906088399997,-60.82939077599997,0.0
178467,-24.255739422999966,-61.94780239099998,0.0
178469,-24.27209754499995,-54.702826991999984,0.0
178470,-24.273307408999983,-62.011171193999985,0.0
178471,-24.27338402199996,-58.134920242999954,0.0
178472,-24.22251929899994,-58.20495938099998,0.0
178473,-24.25005582999995,-65.84018677899996,0.0
178474,-24.283069461999958,-65.79822812799995,0.0
178475,-24.274016115999927,-53.61062542499997,0.0
178476,-24.287440189999927,-54.62368226999996,0.0
178477,-24.29801863299997,-62.56694954899996,0.0
178479,-24.248244402999944,-53.74062386199995,0.0
178480,-24.25727686099998,-51.49594845299998,0.0
178481,-24.29642859599994,-65.13697857699998,0.0
178482,-24.22070369299996,-65.23076896299995,0.0
178485,-24.30800661099994,-53.60794133899998,0.0
178488,-24.267256696999937,-61.042967078999936,0.0
178489,-24.268139411999982,-64.72388074599996,0.0
178490,-24.229904638999983,-51.217318328999966,0.0
178491,-24.324755081999967,-64.74911888799994,0.0
178493,-24.326021322999964,-64.75844926599996,0.0
178494,-24.321470284999975,-64.49382526799997,0.0
178495,-24.323870880999948,-51.50958500699994,0.0
178497,-24.18336591999997,-49.35015846699997,0.0
178498,-24.29337335899993,-49.97038460099998,0.0
178500,-24.332783605999964,-51.06598343199994,0.0
178501,-24.331826057999933,-64.63427817399997,0.0
178502,-24.261264336999943,-61.65446995699995,0.0
178503,-24.262720522999928,-57.702060382999946,0.0
178506,-24.341515413999957,-64.51447217799995,0.0
178508,-24.219369024999935,-58.76826327699996,0.0
178509,-24.298899522999932,-58.45139737799997,0.0
178510,-24.32484693699996,-54.84130424999995,0.0
178511,-24.31099025499998,-62.69113717699997,0.0
178512,-24.33319174899998,-65.06273123599993,0.0
178513,-24.312543769999934,-58.985640254999964,0.0
178514,-24.32772037999996,-58.92168001299996,0.0
178515,-24.274926737999976,-64.87245054999994,0.0
178516,-24.346500184999968,-57.35144575199996,0.0
178519,-24.326256219999948,-55.09246856499993,0.0
178520,-24.36557654199993,-57.28576207799995,0.0
178521,-24.317582011999946,-53.246219243999974,0.0
178522,-24.27068032799997,-51.36817371799998,0.0
178523,-24.332984631999977,-53.10940136299996,0.0
178524,-24.29561646999997,-55.46549239899997,0.0
178527,-24.32380815399995,-49.68620943499997,0.0
178528,-24.30717420899998,-61.38394084299995,0.0
178529,-24.341283826999927,-51.44591290799997,0.0
178531,-24.315425579999953,-61.66124807699998,0.0
178532,-24.363109909999935,-65.18245395199995,0.0
178534,-24.344150954999975,-54.78223517899994,0.0
178535,-24.36590556699997,-61.39597253499994,0.0
178536,-24.375307431999943,-51.461308120999945,0.0
178538,-24.347852973999977,-65.41698424499998,0.0
178539,-24.353872329999945,-64.76447105499994,0.0
178542,-24.074357642999928,-48.694737963999955,0.0
178543,-24.328268557999934,-64.01336021199995,0.0
178544,-24.35019213299995,-62.57724846499997,0.0
178545,-24.37295002899998,-58.447382463999986,0.0
178546,-24.333920271999943,-50.744355387999974,0.0
178549,-24.274570943999947,-63.44793607399998,0.0
178550,-24.323627875999932,-53.01298602199995,0.0
178551,-24.377811426999983,-65.35348815299994,0.0
178553,-24.364458223999975,-62.79952346299996,0.0
178554,-24.306019719999938,-54.47047624399994,0.0
178555,-24.31715719899995,-53.46355443899995,0.0
178556,-24.376244892999978,-58.52789287999997,0.0
178557,-24.38141881799993,-53.16054534399996,0.0
178558,-24.39206523699994,-53.15276544799997,0.0
178559,-24.257870794999974,-56.844107520999955,0.0
178560,-24.344392004999975,-62.43582846099997,0.0
178563,-24.27753410799994,-59.58597274299996,0.0
178564,-24.313664979999942,-54.28503717499996,0.0
178565,-24.318103719999954,-51.91815995899998,0.0
178566,-24.38666828099997,-51.43622382899997,0.0
178568,-24.399772300999928,-62.344693818999986,0.0
178569,-24.396694732999947,-54.397635643999934,0.0
178570,-24.396096926999974,-53.07553901199998,0.0
178571,-24.265886257999966,-63.21315135799995,0.0
178572,-24.386411557999963,-57.23178056499995,0.0
178573,-24.345146616999955,-57.17781814399996,0.0
178574,-24.325912847999973,-50.62264742899998,0.0
178575,-24.39767821099997,-53.13145118799997,0.0
178576,-24.325110095999946,-52.12847846899996,0.0
178577,-24.323894113999927,-56.13296775899994,0.0
178578,-24.22596808199995,-49.47987180399997,0.0
178582,-24.36656005699996,-51.07307828099994,0.0
178584,-24.32885692399998,-51.99545590599996,0.0
178585,-24.34739825099996,-57.737481051999964,0.0
178586,-24.39673928899998,-64.76860736699996,0.0
178587,-24.408398155999976,-51.420407127999965,0.0
178588,-24.27084874299993,-56.37908526399997,0.0
178590,-24.40425724399995,-49.66317236699996,0.0
178591,-24.40022767299996,-64.80742238399995,0.0
178592,-24.395393621999972,-62.77423266899996,0.0
178593,-24.41170956299993,-53.15555340999998,0.0
178594,-24.41712451799998,-53.055281184999956,0.0
178597,-24.417863600999965,-57.17109808299995,0.0
178598,-24.40058282399997,-57.13346091999995,0.0
178599,-24.39790576799993,-54.13265063899996,0.0
178601,-24.373320201999945,-53.58561850399997,0.0
178602,-24.426960366999936,-56.31885774299997,0.0
178604,-24.412962178999976,-58.27245636299995,0.0
178605,-24.432125477999932,-52.04810919799996,0.0
178606,-24.42041562999998,-51.85165261499998,0.0
178609,-24.39918397699995,-61.237759849999975,0.0
178610,-24.400710482999955,-58.77960830599994,0.0
178613,-24.430324016999975,-59.536070869999946,0.0
178614,-24.432898729999977,-64.12256425699996,0.0
178615,-24.400190090999956,-63.86554677699996,0.0
178619,-24.459895304999975,-64.05071397399996,0.0
178620,-24.428294321999942,-58.32720260299993,0.0
178621,-24.433523212999944,-51.03957380299994,0.0
178623,-24.383007600999974,-59.002492004999965,0.0
178624,-24.37206742799998,-50.42943440899995,0.0
178625,-24.436653646999957,-53.94519918599997,0.0
178626,-24.432320619999928,-50.532468525999946,0.0
178627,-24.438166554999952,-51.90248087699996,0.0
178628,-24.44504834199995,-61.895638549999944,0.0
178631,-24.471716578999974,-64.09304394199995,0.0
178632,-24.46425078599998,-52.61859032199993,0.0
178633,-24.448148380999953,-63.30418274899995,0.0
178635,-24.454083786999945,-64.80659748499994,0.0
178636,-24.432445808999944,-50.267421285999944,0.0
178637,-24.466323030999945,-61.17414473699995,0.0
178639,-24.38400907999994,-62.70380597999997,0.0
178640,-24.466442357999938,-53.100376650999976,0.0
178642,-24.345633611999972,-62.965451288999986,0.0
178643,-24.447737378999932,-63.51757024199998,0.0
178644,-24.412528057999964,-55.920305878999955,0.0
178645,-24.443892001999927,-53.513849827999934,0.0
178646,-24.44278732199996,-53.456349467999985,0.0
178648,-24.439138663999927,-52.782593721999945,0.0
178649,-24.370288372999937,-62.15975254299997,0.0
178650,-24.42556013099994,-49.62957471599998,0.0
178651,-24.395634964999942,-56.89180846299996,0.0
178652,-24.496571037999956,-53.45785174499997,0.0
178654,-24.336580864999974,-60.358072007999965,0.0
178655,-24.471811336999963,-51.802397559999974,0.0
178656,-24.478838787999962,-50.440763914999934,0.0
178657,-24.48635289999993,-50.399922756999956,0.0
178658,-24.428397226999948,-54.33148319299994,0.0
178659,-24.44985060199997,-54.298099744999945,0.0
178660,-24.43657736199998,-55.635539387999984,0.0
178661,-24.43574399399995,-51.460830174999955,0.0
178662,-24.43049943799997,-60.31529867499995,0.0
178663,-24.49354795499994,-52.734567556999934,0.0
178664,-24.39656972299997,-60.51283191199997,0.0
178665,-24.508072372999948,-60.16642338299994,0.0
178667,-24.46978043799993,-59.34642164899998,0.0
178668,-24.49138796899996,-59.26151263799994,0.0
178669,-24.474012064999954,-53.16680680699994,0.0
178672,-24.384621008999943,-53.33877358799998,0.0
178674,-24.431673601999933,-65.95764221699994,0.0
178675,-24.415345981999963,-65.82635275599995,0.0
178676,-24.506635710999944,-52.574860600999955,0.0
178681,-24.469828415999928,-62.28654611999997,0.0
178685,-24.470981241999937,-62.46120187899999,0.0
178687,-24.52777094399994,-51.46166712699994,0.0
178691,-24.549291405999952,-62.228964195999936,0.0
178694,-24.512883993999935,-64.11404813999997,0.0
178695,-24.493551750999927,-60.48132126099995,0.0
178699,-24.344987656999933,-63.13892030699998,0.0
178700,-24.487327282999956,-52.03207569699998,0.0
178701,-24.476245096999946,-51.001587160999975,0.0
178702,-24.466387431999976,-63.82944317699997,0.0
178705,-24.52515557299995,-62.87856287499994,0.0
178706,-24.54242008199998,-53.14103035699998,0.0
178710,-24.531346654999936,-55.76723258699997,0.0
178711,-24.55981566899993,-60.39589954499996,0.0
178713,-24.493770973999972,-58.12385676599996,0.0
178714,-24.563555443999974,-51.51344639299998,0.0
178715,-24.569185853999954,-63.98219184399994,0.0
178723,-24.51784439499994,-51.85030908799996,0.0
178725,-24.56559029999994,-57.86877246999995,0.0
178727,-24.577417603999947,-58.05069038899995,0.0
178729,-24.399374975999933,-61.69257972499997,0.0
178730,-24.521207191999963,-65.11440182899997,0.0
178731,-24.570694394999975,-56.912708650999946,0.0
178732,-24.56934052699995,-64.26850302499997,0.0
178733,-24.590001898999958,-65.03270359299995,0.0
178734,-24.567345915999965,-65.09079943699999,0.0
178737,-24.542742343999976,-51.36425075599993,0.0
178738,-24.59358107999998,-65.04894697399993,0.0
178739,-24.58525923999997,-57.94026046199997,0.0
178741,-24.582950538999967,-53.128318356999955,0.0
178743,-24.581234327999937,-64.93518528899995,0.0
178744,-24.513828269999976,-64.86842520099998,0.0
178746,-24.52501642699997,-61.661341479999976,0.0
178748,-24.60166668399995,-64.91499999999996,0.0
178749,-24.548932070999967,-63.447254155999985,0.0
178751,-24.594928524999943,-64.97315336799994,0.0
178754,-24.583216952999976,-62.21289985599998,0.0
178755,-24.600456710999936,-61.46769722899995,0.0
178758,-24.56908244899995,-54.954534259999946,0.0
178760,-24.590578910999966,-53.094196386999954,0.0
178762,-24.615958879999937,-54.916129274999946,0.0
178765,-24.590811135999957,-51.47078276399998,0.0
178768,-24.617031118999932,-59.45915497699997,0.0
178769,-24.549695938999946,-53.890236964999986,0.0
178770,-24.588121994999938,-62.33887895699996,0.0
178773,-24.300130211999942,-60.04210574099994,0.0
178775,-24.63160858599997,-51.48785444699996,0.0
178781,-24.593030590999945,-55.29870494399995,0.0
178782,-24.608159456999942,-55.26747864999999,0.0
178783,-24.568757027999936,-50.408699413999955,0.0
178786,-24.596491483999955,-57.55907316899999,0.0
178787,-24.49857503499993,-57.57940454699997,0.0
178788,-24.642916690999982,-50.42791666699998,0.0
178789,-24.557678101999954,-61.306430674999945,0.0
178792,-24.628211646999944,-61.33410242799994,0.0
178793,-24.64089296399993,-57.785213546999955,0.0
178794,-24.610172381999973,-57.79937146399993,0.0
178795,-24.64866271799997,-50.416319905999956,0.0
178800,-24.633665384999972,-64.91091284899994,0.0
178801,-24.51773277199993,-50.690233027999966,0.0
178802,-24.63098041799998,-51.57958420999995,0.0
178804,-24.546699614999966,-60.94130814899995,0.0
178805,-24.42316391999998,-60.99045502299998,0.0
178806,-24.53288050499998,-55.98159974699996,0.0
178807,-24.577547083999946,-52.91791659699993,0.0
178808,-24.647691047999956,-56.69072416399996,0.0
178809,-24.62964482299998,-64.25919384199995,0.0
178810,-24.621500821999973,-62.695322818999955,0.0
178811,-24.66264541199996,-61.64782938099995,0.0
178812,-24.641662795999935,-53.03732303999993,0.0
178815,-24.643985638999936,-56.83433840799995,0.0
178817,-24.67157786499996,-64.90278728199996,0.0
178818,-24.646570682999936,-54.199405541999965,0.0
178820,-24.616673485999968,-65.47252453999994,0.0
178821,-24.636640561999968,-65.38541625799996,0.0
178822,-24.669997819999935,-54.08120608199994,0.0
178825,-24.64016900699994,-50.109632138999984,0.0
178826,-24.593603684999948,-53.43507798799993,0.0
178827,-24.664094898999963,-61.515982692999955,0.0
178832,-24.686380978999978,-54.203760160999934,0.0
178834,-24.578503156999943,-50.25548809999998,0.0
178837,-24.63776553799994,-66.01893509799999,0.0
178838,-24.699104405999947,-66.00211634399994,0.0
178839,-24.59453013199993,-63.42534429899996,0.0
178841,-24.696929546999968,-54.667614802999935,0.0
178842,-24.660630184999945,-54.77239231999994,0.0
178845,-24.686733239999967,-52.966594861999965,0.0
178846,-24.686746126999935,-52.42133454899994,0.0
178847,-24.673161725999933,-50.47294206999993,0.0
178851,-24.687767647999976,-52.81118558299994,0.0
178852,-24.642159843999934,-49.853050878999966,0.0
178854,-24.71541072399998,-49.87851738499995,0.0
178856,-24.690247102999933,-64.94274577799996,0.0
178857,-24.70665901899997,-63.553115985999966,0.0
178858,-24.611386703999983,-54.32384505799996,0.0
178859,-24.680339999999944,-54.288622361999956,0.0
178860,-24.62309750399993,-61.84078734899998,0.0
178861,-24.716199177999954,-66.20652891099996,0.0
178862,-24.643911269999933,-66.19767138599997,0.0
178863,-24.72481840499995,-64.99571852199995,0.0
178864,-24.545782261999932,-62.735492728999986,0.0
178865,-24.628485188999946,-65.81296616099996,0.0
178866,-24.699366275999978,-65.74708304599994,0.0
178867,-24.710673313999962,-65.22582400399995,0.0
178868,-24.69555819699997,-52.684634803999984,0.0
178869,-24.710921892999977,-52.662493868999945,0.0
178870,-24.729472603999966,-65.01870923099995,0.0
178872,-24.50905351399996,-59.95984218999996,0.0
178873,-24.595680210999944,-59.765646335999975,0.0
178874,-24.55745735499994,-54.44768125799993,0.0
178875,-24.725833490999946,-54.33083333299999,0.0
178877,-24.694310864999977,-55.86668793399997,0.0
178878,-24.72436360699993,-63.14157930999994,0.0
178879,-24.68052623999995,-60.59311679599995,0.0
178880,-24.617667591999975,-57.10383497599997,0.0
178881,-24.652299355999958,-57.03446223499998,0.0
178882,-24.72376374099997,-63.62999568099997,0.0
178883,-24.684731978999935,-51.513227083999936,0.0
178884,-24.687809306999952,-63.792784402999985,0.0
178885,-24.70565949799993,-55.89215793899996,0.0
178886,-24.72587811699998,-64.56722064899998,0.0
178887,-24.714562065999928,-60.65663754399998,0.0
178888,-24.740819157999965,-60.56102943399998,0.0
178889,-24.624552594999955,-60.57662566199997,0.0
178891,-24.726004030999945,-52.43165454599995,0.0
178892,-24.73554764599993,-52.702235178999956,0.0
178893,-24.73877245899996,-65.01006945299997,0.0
178894,-24.736687178999944,-52.75945333899995,0.0
178896,-24.74802686399994,-64.55926066699993,0.0
178898,-24.692990754999983,-51.43586956099995,0.0
178899,-24.725217094999948,-50.53369684499995,0.0
178901,-24.726668849999953,-50.12295681399996,0.0
178902,-24.659384560999968,-49.998840652999945,0.0
178904,-24.738412850999964,-63.56832777499994,0.0
178905,-24.74928661299998,-57.74272664899996,0.0
178906,-24.70484684799993,-57.74378349699998,0.0
178907,-24.73536880299997,-52.828226186999984,0.0
178910,-24.709726780999972,-50.61923669299995,0.0
178911,-24.744115138999973,-63.092993744999944,0.0
178913,-24.731147704999955,-55.495846418999975,0.0
178914,-24.69106577599996,-55.44688655099998,0.0
178915,-24.72502148199993,-52.93079674699993,0.0
178916,-24.73205897899993,-51.628370064999956,0.0
178917,-24.756962373999954,-52.88985100199994,0.0
178918,-24.755111944999953,-52.437670579999974,0.0
178919,-24.727294751999978,-54.13214905999996,0.0
178920,-24.710977888999935,-64.26171437999994,0.0
178921,-24.761595745999955,-51.37649095299997,0.0
178922,-24.670712858999934,-56.478313441999944,0.0
178923,-24.755418284999962,-54.35875066799997,0.0
178925,-24.754198105999933,-51.54183093399996,0.0
178926,-24.661285431999943,-62.01285104799996,0.0
178927,-24.768451305999974,-63.72489482599997,0.0
178928,-24.702913449999983,-57.34495421199995,0.0
178929,-24.75994019999996,-49.99270029799993,0.0
178930,-24.623064184999976,-63.14218192599998,0.0
178932,-24.761815206999927,-52.58503947299994,0.0
178934,-24.59937846699995,-56.20629961199995,0.0
178935,-24.75496328199995,-66.18924502899995,0.0
178937,-24.72922435299995,-59.96755574499997,0.0
178938,-24.773259510999935,-51.32448526199994,0.0
178939,-24.74696456299995,-62.09052629499996,0.0
178941,-24.695221007999976,-59.31737311999996,0.0
178942,-24.711153475999936,-54.48203941799994,0.0
178943,-24.787083612999936,-54.38874999999996,0.0
178945,-24.78891502099998,-66.20348273799993,0.0
178946,-24.760996270999954,-52.21540582499995,0.0
178947,-24.794437235999965,-61.93774974199994,0.0
178949,-24.76009201399995,-65.10854562199995,0.0
178951,-24.79167059799994,-61.88631775099998,0.0
178952,-24.70695884099996,-53.13299687199998,0.0
178953,-24.719363715999975,-55.31048887399999,0.0
178954,-24.788544842999954,-55.27777116599998,0.0
178956,-24.78056705399996,-52.865513756999974,0.0
178957,-24.770099353999967,-57.51752333099995,0.0
178958,-24.79319273799996,-51.53484208599997,0.0
178959,-24.788303673999962,-57.411120263999976,0.0
178960,-24.761051108999936,-65.89872446299995,0.0
178961,-24.807804700999952,-56.96859631199993,0.0
178963,-24.661937416999933,-53.276498179999976,0.0
178965,-24.78422500199997,-65.01916318099995,0.0
178967,-24.801973648999933,-56.76224614299997,0.0
178968,-24.790987944999983,-57.60493569799996,0.0
178970,-24.775698148999936,-62.38585613599997,0.0
178971,-24.79433338599995,-55.40029091799994,0.0
178973,-24.62176713799994,-58.82335161799995,0.0
178975,-24.80779660899998,-59.87388668799997,0.0
178976,-24.751306228999965,-59.39270301399995,0.0
178978,-24.781861009999943,-51.234574857999974,0.0
178981,-24.828005218999976,-55.382716727999934,0.0
178982,-24.679564625999944,-58.96053081699995,0.0
178983,-24.82528132599998,-58.617111585999965,0.0
178987,-24.811277797999935,-51.079373130999954,0.0
178990,-24.782600222999974,-61.36462461399998,0.0
178991,-24.827979483999968,-61.19847760899995,0.0
178992,-24.597378637999952,-58.253045730999986,0.0
178993,-24.782770502999938,-65.73752506999995,0.0
178994,-24.82691571299995,-65.76332270199998,0.0
178995,-24.808581336999964,-51.58656825799994,0.0
178997,-24.80866124099998,-57.31082348199993,0.0
178998,-24.63637929899994,-57.19999077299997,0.0
178999,-24.818935041999964,-53.233061962999955,0.0
179001,-24.825042478999933,-57.97312071099998,0.0
179002,-24.74577537099998,-50.346443799999975,0.0
179003,-24.835365885999977,-55.358184637999955,0.0
179004,-24.824004429999945,-55.33420263499994,0.0
179005,-24.82919071499998,-65.80773869399997,0.0
179009,-24.764918576999946,-53.83489690599998,0.0
179012,-24.73457197099998,-60.795420192999984,0.0
179013,-24.828164809999976,-52.79080721099996,0.0
179015,-24.840728570999943,-53.187654012999985,0.0
179016,-24.857710191999956,-57.27153124199998,0.0
179017,-24.831524008999963,-54.30465958599996,0.0
179018,-24.867481847999954,-54.85773495299998,0.0
179020,-24.737964748999957,-62.786664315999985,0.0
179021,-24.879800196999952,-63.07585788099993,0.0
179022,-24.80872749599996,-57.18710466199997,0.0
179023,-24.883656152999947,-54.84195184999999,0.0
179024,-24.664371161999952,-59.89292494999995,0.0
179025,-24.803917250999973,-59.72195728599996,0.0
179026,-24.796444192999957,-63.33247263699997,0.0
179027,-24.84280825299993,-62.07871261199995,0.0
179028,-24.884369900999957,-57.25727314299996,0.0
179029,-24.769174303999932,-61.144230601999936,0.0
179030,-24.877696422999975,-60.63934290299994,0.0
179031,-24.86020956899995,-58.823179428999936,0.0
179032,-24.86758213099995,-58.70262410799995,0.0
179034,-24.854986827999937,-58.49028166399995,0.0
179035,-24.890744840999957,-58.423943694999934,0.0
179036,-24.872284011999966,-61.127738127999976,0.0
179037,-24.81606082899998,-60.29439899099998,0.0
179039,-24.893017192999935,-52.760124805999965,0.0
179040,-24.874525679999977,-54.63954618399998,0.0
179041,-24.855757365999978,-54.41379360099995,0.0
179042,-24.720050913999955,-58.284335200999976,0.0
179043,-24.797792070999947,-58.29580503999995,0.0
179044,-24.853748431999975,-59.14400544599994,0.0
179045,-24.850568685999974,-59.30537891399996,0.0
179048,-24.877334701999928,-51.11605910499998,0.0
179049,-24.894843091999974,-57.311425723999946,0.0
179050,-24.845841098999983,-51.37180240499998,0.0
179051,-24.837159106999934,-60.45203842199999,0.0
179052,-24.915416947999972,-54.440416666999965,0.0
179053,-24.921525113999962,-54.43194317099994,0.0
179054,-24.85633870099997,-66.15786619899995,0.0
179055,-24.83680714299993,-65.07744181199996,0.0
179056,-24.834644629999957,-64.96525595399999,0.0
179057,-24.87030922499997,-56.637512166999954,0.0
179060,-24.830764547999934,-63.607045927999934,0.0
179061,-24.899989929999947,-63.790407082999934,0.0
179062,-24.919672397999932,-60.247479960999954,0.0
179063,-24.907575941999937,-58.776136992999966,0.0
179064,-24.87094464699993,-59.00153173099994,0.0
179065,-24.92544787299994,-59.031828993999966,0.0
179066,-24.849334141999975,-63.31417475799998,0.0
179067,-24.875754548999964,-52.86992450199995,0.0
179068,-24.922411001999933,-60.46080665399995,0.0
179069,-24.860505730999932,-53.89471152799996,0.0
179070,-24.791637655999978,-62.605094761999965,0.0
179071,-24.932770157999983,-66.18561593999993,0.0
179072,-24.909492297999975,-64.12364487799994,0.0
179073,-24.87996563599995,-50.339839224999935,0.0
179074,-24.856537620999973,-52.96505827799996,0.0
179077,-24.918789824999976,-64.17795820199996,0.0
179079,-24.864558863999946,-62.31663848799997,0.0
179080,-24.933173436999937,-56.40677110499996,0.0
179081,-24.947790079999947,-50.41872431599995,0.0
179083,-24.864346755999975,-51.46826365199996,0.0
179084,-24.923584612999946,-57.25849993099996,0.0
179086,-24.866729600999975,-51.30561950099997,0.0
179087,-24.935783627999967,-51.055750574999934,0.0
179088,-24.87240710599997,-57.02686725099994,0.0
179089,-24.936787770999956,-56.977238298999964,0.0
179090,-24.950352746999954,-50.98108129299993,0.0
179092,-24.828788610999936,-53.03808278599996,0.0
179093,-24.95110429099998,-63.753159375999985,0.0
179094,-24.95327754799996,-63.81446633999997,0.0
179098,-24.90090198599995,-61.68980996299996,0.0
179099,-24.919572837999965,-52.66429634799994,0.0
179100,-24.938845122999965,-63.14958096299995,0.0
179102,-24.912557083999957,-53.995420327999966,0.0
179105,-24.950582319999967,-56.67255039499997,0.0
179107,-24.976188391999983,-61.70990457499994,0.0
179109,-24.98254547099998,-65.65288253199998,0.0
179110,-24.918742392999945,-65.66014217199995,0.0
179111,-24.973633608999933,-50.40073609199993,0.0
179115,-24.94434695399997,-59.66523573599994,0.0
179116,-24.98720506799998,-56.35982815199998,0.0
179117,-24.97854539399998,-63.923414735999984,0.0
179118,-24.989364399999943,-57.02358784699999,0.0
179119,-24.993514863999962,-63.83889584199994,0.0
179120,-25.011018667999963,-57.03657600499997,0.0
179122,-24.993250126999953,-50.99572409199993,0.0
179123,-24.972362379999936,-66.12438306799999,0.0
179124,-24.94701085099996,-66.07914423999995,0.0
179125,-24.979935515999955,-56.50420779199993,0.0
179126,-24.909703363999938,-59.76398248899994,0.0
179127,-24.979514153999958,-57.17588462499998,0.0
179129,-24.966473778999955,-56.82776635899995,0.0
179131,-25.00165308399994,-50.57363298699994,0.0
179133,-25.021322487999953,-66.10510354399997,0.0
179134,-25.01600124299995,-66.08781131599994,0.0
179138,-25.01327078199995,-62.53158121499996,0.0
179139,-25.021264427999938,-56.95400505699996,0.0
179140,-24.916685230999974,-55.73249628099995,0.0
179142,-24.975295983999956,-60.09212155999995,0.0
179143,-24.965106764999973,-58.039578355999936,0.0
179145,-24.981625979999933,-51.13958396399994,0.0
179147,-25.034200349999935,-64.00907674599995,0.0
179148,-24.972031822999952,-64.01748490699998,0.0
179149,-24.97063621799998,-50.14252001699998,0.0
179150,-25.037728605999973,-64.00386186699996,0.0
179151,-25.025851097999976,-63.946461572999965,0.0
179152,-24.98095494599994,-54.44447419199997,0.0
179153,-25.033312570999954,-54.43360547499998,0.0
179154,-25.03524738699997,-54.35893661899996,0.0
179155,-25.025840614999936,-51.88162651999994,0.0
179156,-24.975877061999938,-58.23084772899995,0.0
179157,-25.000265928999966,-52.61012122999995,0.0
179159,-25.00336444499993,-52.561163369999974,0.0
179160,-25.04386986299994,-64.01712647299996,0.0
179161,-25.032442813999978,-60.105095964999975,0.0
179162,-25.016649506999954,-59.77283479899995,0.0
179169,-25.02805822299996,-52.465509881999935,0.0
179171,-24.987834988999964,-51.47113050299998,0.0
179172,-25.013530161999938,-57.339864442999954,0.0
179173,-25.048106442999938,-54.415210257999945,0.0
179174,-25.05996162799994,-57.407404834999966,0.0
179175,-25.064167462999933,-57.390387740999984,0.0
179176,-25.019818106999935,-51.819515455999976,0.0
179179,-24.828047450999975,-60.10735944399994,0.0
179180,-25.059246150999968,-59.77701842699997,0.0
179181,-25.00654706399996,-52.17039296599995,0.0
179182,-25.026644189999956,-62.06910355399998,0.0
179183,-25.046784400999968,-50.955280190999986,0.0
179184,-25.07154815299998,-50.91790489699997,0.0
179186,-25.05519967099997,-54.61981414899998,0.0
179187,-24.994930998999962,-54.09329600999996,0.0
179188,-25.064708563999943,-59.907013810999956,0.0
179191,-25.06165285399993,-61.56782604599994,0.0
179192,-25.021503206999967,-61.51088318799998,0.0
179193,-25.041398688999948,-55.774890331999984,0.0
179194,-25.07303547899994,-57.938640573999976,0.0
179195,-25.02751188899998,-57.83743234099995,0.0
179196,-25.003149553999947,-59.46358263999997,0.0
179199,-25.06066780499998,-59.54218276199998,0.0
179200,-25.066531295999937,-58.76371307199997,0.0
179201,-25.04589014399994,-50.414715703999946,0.0
179202,-25.08600372999996,-54.71348048899995,0.0
179203,-25.062941529999932,-63.52031607699996,0.0
179204,-25.084275592999973,-57.42718979299997,0.0
179205,-25.07369903299997,-58.89793804499993,0.0
179208,-25.092331055999978,-64.24884312499995,0.0
179209,-25.11041666699998,-55.40854166599996,0.0
179210,-25.00924346399995,-55.49408359999995,0.0
179211,-25.08079213299993,-61.69494286799994,0.0
179213,-25.086317029999975,-65.13398570699997,0.0
179215,-25.080285768999943,-52.52569539399997,0.0
179217,-24.952918861999933,-57.67915874199997,0.0
179218,-25.10329965799997,-57.49797098099998,0.0
179220,-25.097032270999932,-66.23221113399995,0.0
179221,-25.075153529999966,-66.12578594199994,0.0
179223,-25.087983091999945,-54.511116382999944,0.0
179224,-25.079197611999973,-54.44195720699997,0.0
179225,-25.056573294999964,-65.49304684299995,0.0
179226,-24.886745325999982,-65.46481333899999,0.0
179227,-25.08075913199997,-62.830387721999955,0.0
179229,-25.00044872099994,-55.12600041699994,0.0
179230,-25.10147222599994,-55.08314977499998,0.0
179231,-25.10731472799995,-64.99990483699997,0.0
179232,-25.114740523999956,-65.06161267899995,0.0
179233,-25.08833519199993,-57.267606944999955,0.0
179234,-25.012598968999953,-55.25172701799994,0.0
179235,-25.130865336999932,-55.09550829799997,0.0
