DrainLnID,area_sqm,lon_index,lat_index,npoints
176642,1426639.499,87,281,14
176643,65438.36164,14,286,44
176643,10309046.97,10,288,44
176643,24751405.57,8,288,44
176643,19046561.97,10,286,44
176643,28299813.05,12,286,44
176643,16289739.13,17,283,44
176643,33324732.64,14,283,44
176643,30095651.51,17,281,44
176643,31762804.79,19,281,44
176643,17843128.89,19,280,44
176643,15089300.26,18,280,44
176643,11897225.99,15,282,44
176643,920843.5431,14,282,44
176643,41346531.78,17,282,44
176643,40460769.63,16,282,44
176643,4202097.589,16,281,44
176643,2405233.681,19,282,44
176643,26184531.15,18,282,44
176643,2505423.974,20,281,44
176643,44159104.91,18,281,44
176643,394273.5102,17,284,44
176643,26096874.65,16,284,44
176643,44568207.28,16,283,44
176643,44577765.43,15,284,44
176643,44587675.9,14,284,44
176643,44568207.92,15,283,44
176643,37741883.71,13,284,44
176643,12516117.55,12,284,44
176643,4217886.454,13,283,44
176643,42105986.28,11,286,44
176643,438414.8028,9,286,44
176643,13849275.73,11,285,44
176643,3125254.723,13,286,44
176643,44143080.96,13,285,44
176643,44553573.3,12,285,44
176643,7312527.018,15,285,44
176643,33191893.59,14,285,44
176643,652692.8022,12,287,44
176643,311603.1711,11,288,44
176643,23072646.4,9,288,44
176643,32280323.42,11,287,44
176643,44645763.71,10,287,44
176643,33251700.81,9,287,44
176643,5475398.036,8,287,44
176645,11384897.58,228,279,17
176645,344307.8631,224,281,17
176645,7364849.205,226,281,17
176645,43711875.37,228,281,17
176645,5832043.291,226,279,17
176645,32284540.23,228,280,17
176645,44509491.43,227,280,17
176645,38795350.75,226,280,17
176645,14349549.24,227,279,17
176645,22346018.33,225,280,17
176645,67267.2054,224,280,17
176645,13303321.24,225,281,17
176645,1977732.139,227,282,17
176645,36245368.55,227,281,17
176645,4983435.872,229,282,17
176645,30393973.56,228,282,17
176645,1173628.884,229,281,17
176646,0,68,241,1
176647,0,68,241,1
176649,35657.01898,159,283,10
176649,12539663.39,160,282,10
176649,15714745.59,161,282,10
176649,9523811.433,161,281,10
176649,6057097.623,161,284,10
176649,25287377.22,161,283,10
176649,40974528.47,160,284,10
176649,1185053.881,159,284,10
176649,36958929.79,160,283,10
176649,2021793.785,160,285,10
176650,44529115.81,162,281,10
176650,22964282.48,164,281,10
176650,2435625.53,163,280,10
176650,15056201.25,162,280,10
176650,10705260.49,161,280,10
176650,19436691.87,162,282,10
176650,17269634.95,161,282,10
176650,26195148.03,161,281,10
176650,8744166.945,163,282,10
176650,44295549.63,163,281,10
176654,29137324.52,92,281,13
176654,43558675.99,92,279,13
176654,2825355.854,94,279,13
176654,247103.1518,94,278,13
176654,37894318.02,93,280,13
176654,40724918.74,92,280,13
176654,41778443.17,93,279,13
176654,7377434.386,93,278,13
176654,4655407.989,92,278,13
176654,251187.8815,91,280,13
176654,6420753.869,91,279,13
176654,10476766.4,92,282,13
176654,11606514.68,93,281,13
176658,24916637.48,277,283,20
176658,42152499.82,277,281,20
176658,15649338.05,277,279,20
176658,1115747.214,279,280,20
176658,11392951.95,279,279,20
176658,4078060.086,279,278,20
176658,44074327.53,278,280,20
176658,31212217.74,277,280,20
176658,44489814.48,278,279,20
176658,30502383.86,278,278,20
176658,9223930.464,277,278,20
176658,19058882.5,276,282,20
176658,2179334.607,276,281,20
176658,36982284.04,278,282,20
176658,44548688.92,277,282,20
176658,44529115.81,278,281,20
176658,5841993.195,279,282,20
176658,7821632.993,279,281,20
176658,7833315.462,278,283,20
176658,1340748.179,276,283,20
176661,11494050.03,157,283,11
176661,17150315.99,157,281,11
176661,453294.1294,159,281,11
176661,1290027.89,158,280,11
176661,40621779.77,158,282,11
176661,28106901.94,157,282,11
176661,35074004.87,158,281,11
176661,6575391.852,159,282,11
176661,4691960.399,158,284,11
176661,598393.1071,157,284,11
176661,20776464.09,158,283,11
176662,44529115.81,280,281,17
176662,26556065.14,282,281,17
176662,25517668.88,280,279,17
176662,4386334.394,282,280,17
176662,34423963.86,281,280,17
176662,2094364.252,281,279,17
176662,44509491.43,280,280,17
176662,43393743.58,279,280,17
176662,32561114.72,279,279,17
176662,1190066.996,279,278,17
176662,435163.9037,278,280,17
176662,11232626.61,280,282,17
176662,4186843.476,279,282,17
176662,36707482.18,279,281,17
176662,678982.2451,282,282,17
176662,7783751.366,281,282,17
176662,44529115.81,281,281,17
176665,43549671.95,48,281,14
176665,30385158.63,50,281,14
176665,5060803.945,50,279,14
176665,34808691.96,50,280,14
176665,40286479.19,49,280,14
176665,4730604.723,48,280,14
176665,6619188.451,49,279,14
176665,14039762.47,49,282,14
176665,29154551.42,48,282,14
176665,27183780.88,47,282,14
176665,44529115.81,49,281,14
176665,5618847.522,47,281,14
176665,176177.9887,50,282,14
176665,134666.2838,47,283,14
176666,1150649.475,50,283,20
176666,37531236.03,48,283,20
176666,15226549.97,46,283,20
176666,14143957.18,50,281,20
176666,263155.1091,51,280,20
176666,1117874.896,50,280,20
176666,13358704.35,46,282,20
176666,1415873.542,45,282,20
176666,30508926.45,49,282,20
176666,15394137.5,48,282,20
176666,3596192.378,47,282,20
176666,4182871.651,51,282,20
176666,27385179.64,50,282,20
176666,12919850.22,51,281,20
176666,1797034.042,49,284,20
176666,1327475.773,48,284,20
176666,521076.0806,47,284,20
176666,36483562.79,49,283,20
176666,35045116.36,47,283,20
176666,695130.2771,45,283,20
176667,44703378.35,157,290,45
176667,31945265.75,155,286,45
176667,26319794.37,155,290,45
176667,44665021.1,157,288,45
176667,43636675.65,155,288,45
176667,44626452.74,157,286,45
176667,33074157.25,157,283,45
176667,7923.529577,155,283,45
176667,26343935.05,157,281,45
176667,3749164.947,158,280,45
176667,12205278.2,157,280,45
176667,30935253.79,156,282,45
176667,10183334.26,156,281,45
176667,16441786.34,157,282,45
176667,983419.3064,158,281,45
176667,7376433.121,158,284,45
176667,43989282.15,157,284,45
176667,9906.177725,158,283,45
176667,28567546.72,156,284,45
176667,42135863.07,156,283,45
176667,44626453.38,156,286,45
176667,39217051.32,156,285,45
176667,7838100.346,155,285,45
176667,9980678.606,158,286,45
176667,15320877.1,158,285,45
176667,44607090.57,157,285,45
176667,24034708.14,158,289,45
176667,44684225.75,157,289,45
176667,17449534.14,158,288,45
176667,14116336.02,158,287,45
176667,44645763.07,157,287,45
176667,44684226.39,156,289,45
176667,44678267.25,155,289,45
176667,9394986.774,154,289,45
176667,44665021.74,156,288,45
176667,2624562.478,154,288,45
176667,44645763.71,156,287,45
176667,36706866.94,155,287,45
176667,25800.69305,154,287,45
176667,14520065.28,156,291,45
176667,113274.247,155,291,45
176667,44703378.99,156,290,45
176667,8857889.764,158,291,45
176667,21373090.93,157,291,45
176667,32893259.9,158,290,45
176668,36585857.41,128,279,16
176668,36954505.85,128,281,16
176668,36860392.22,126,279,16
176668,19956584.2,129,280,16
176668,44509491.43,128,280,16
176668,2204930.69,129,279,16
176668,29083577.95,127,280,16
176668,971143.5239,126,280,16
176668,37708813.91,127,279,16
176668,3283775.408,125,279,16
176668,2378147.702,126,278,16
176668,923189.774,125,278,16
176668,852828.4252,127,281,16
176668,4618700.77,129,282,16
176668,5925095.581,128,282,16
176668,23898793.85,129,281,16
176669,328197.217,128,279,13
176669,3741743.071,130,281,13
176669,42933972.8,130,279,13
176669,6012106.256,132,280,13
176669,44507513.67,131,280,13
176669,42718890.89,130,280,13
176669,15161791.38,131,279,13
176669,2575819.588,130,278,13
176669,13661840.08,129,280,13
176669,41634476.77,129,279,13
176669,6806121.859,129,278,13
176669,20758346.37,131,281,13
176669,4494158.332,132,281,13
176670,13063881.96,244,286,24
176670,41081572.48,246,286,24
176670,41208927.36,246,283,24
176670,19783551.58,246,281,24
176670,1018958.906,247,280,24
176670,2257503.84,246,280,24
176670,51486.32958,245,282,24
176670,29398397.48,247,282,24
176670,40209097.03,246,282,24
176670,17289671.59,247,281,24
176670,22578579.17,247,284,24
176670,42794436.74,246,284,24
176670,35052333.64,247,283,24
176670,13481352.81,245,284,24
176670,11961238.45,244,284,24
176670,19810.77403,245,283,24
176670,44136465.84,245,286,24
176670,44607091.21,245,285,24
176670,29039131.51,244,285,24
176670,2020772.51,247,286,24
176670,21633499.14,247,285,24
176670,44607091.21,246,285,24
176670,5025219.918,246,287,24
176670,2271533.004,245,287,24
176671,2755443.75,249,283,16
176671,3342814.915,249,281,16
176671,23057605.92,248,280,16
176671,13107479.85,247,280,16
176671,15150291.44,247,282,16
176671,27239444.23,247,281,16
176671,671074.5699,249,282,16
176671,39885891.13,248,282,16
176671,43850418.22,248,281,16
176671,21793.78943,249,284,16
176671,24518259.17,248,284,16
176671,44463243.93,248,283,16
176671,22009096.74,247,284,16
176671,9515874.283,247,283,16
176671,6896064.926,247,285,16
176671,2781025.105,248,285,16
176673,7865962.456,260,281,14
176673,40682966.54,260,279,14
176673,3129543.271,261,279,14
176673,14502139,261,278,14
176673,31135862.87,260,280,14
176673,43340186.37,259,280,14
176673,42937860.65,259,279,14
176673,18746933.46,260,278,14
176673,13257745.04,259,278,14
176673,7308517.257,258,280,14
176673,17161810.17,258,279,14
176673,178091.0579,258,281,14
176673,1425263.959,259,282,14
176673,37845291.31,259,281,14
176678,30680664.37,199,283,10
176678,39118108.87,199,281,10
176678,2087371.182,200,280,10
176678,9736257.258,199,280,10
176678,11644997.89,198,282,10
176678,23003656.51,200,282,10
176678,44158718.48,199,282,10
176678,15658486.12,200,281,10
176678,15751624.14,200,283,10
176678,13613233.81,198,283,10
176679,15132548.92,282,281,11
176679,15069159.66,284,281,11
176679,30595221.6,284,279,11
176679,20075440.47,285,280,11
176679,41511975.11,284,280,11
176679,13050149.76,285,279,11
176679,43071552.81,283,280,11
176679,10824100.59,282,280,11
176679,9565534.533,283,279,11
176679,997685.4385,283,282,11
176679,36674999.65,283,281,11
176680,634606.7842,135,279,11
176680,3231305.663,133,281,11
176680,40171052.52,133,279,11
176680,30182877.48,134,280,11
176680,37265909,134,279,11
176680,7339045.207,135,278,11
176680,29510536.67,134,278,11
176680,20011178.47,133,280,11
176680,348007.8613,132,279,11
176680,16851119.82,133,278,11
176680,4481976.324,134,281,11
176683,11708993.76,121,279,33
176683,5941.138653,126,283,33
176683,44529115.81,124,281,33
176683,44529115.17,126,281,33
176683,7574609.958,128,281,33
176683,7350677.887,126,279,33
176683,44489814.48,124,279,33
176683,15425913.48,127,280,33
176683,43538347.27,126,280,33
176683,44509491.43,125,280,33
176683,41182316.33,125,279,33
176683,5813689.077,125,278,33
176683,44509491.43,124,280,33
176683,44509491.43,123,280,33
176683,43523096.63,123,279,33
176683,20098844.08,124,278,33
176683,5066549.861,123,278,33
176683,43870408.62,122,280,33
176683,18148348.07,121,280,33
176683,41777412.35,122,279,33
176683,561430.9798,122,278,33
176683,130648.5527,122,282,33
176683,21838116.56,122,281,33
176683,23951290.3,124,282,33
176683,3228710.707,123,282,33
176683,43402789.7,123,281,33
176683,41877237.46,127,282,33
176683,32249595.5,126,282,33
176683,25436013.25,125,282,33
176683,43676287.39,127,281,33
176683,44529115.81,125,281,33
176683,18312615.16,128,282,33
176683,976339.0033,127,283,33
176684,20969879.01,202,279,25
176684,2184401.973,202,283,25
176684,44529115.81,202,281,25
176684,33344992.06,204,281,25
176684,666782.6637,204,280,25
176684,39875089.41,203,280,25
176684,10297407.41,203,279,25
176684,44509491.43,202,280,25
176684,44509490.79,201,280,25
176684,39511841.6,201,279,25
176684,7907.533688,201,278,25
176684,39686773.58,200,280,25
176684,3465876.675,199,280,25
176684,17158196.08,200,279,25
176684,21545032.4,200,282,25
176684,28870629.69,200,281,25
176684,42530767.27,202,282,25
176684,44548688.28,201,282,25
176684,44529115.17,201,281,25
176684,17776075.63,204,282,25
176684,31898910.56,203,282,25
176684,3123236.499,205,281,25
176684,44529115.81,203,281,25
176684,14453937.39,201,283,25
176684,6339898.772,200,283,25
176685,4222260.406,228,279,11
176685,817239.8019,228,281,11
176685,11396191.85,231,281,11
176685,19358689.02,230,280,11
176685,34740577.4,229,280,11
176685,12224950.57,228,280,11
176685,448945.5815,229,279,11
176685,17827197.21,229,282,11
176685,43355486.93,229,281,11
176685,13970489.08,230,282,11
176685,44473699.37,230,281,11
176686,744677.6361,217,283,16
176686,37836164.78,215,283,16
176686,19190154.3,215,281,16
176686,10923068.74,217,281,16
176686,14314101.75,216,280,16
176686,449143.6519,215,280,16
176686,44051640.04,216,282,16
176686,32115017.38,215,282,16
176686,44487563.53,216,281,16
176686,2928042.074,217,282,16
176686,6080837.226,216,284,16
176686,24407979.35,215,284,16
176686,29435820.6,214,284,16
176686,32943945.9,216,283,16
176686,11654875.69,214,283,16
176686,67365.36204,213,284,16
176687,10647105.25,217,283,24
176687,33606047.08,217,281,24
176687,42654568.48,220,281,24
176687,17707191.15,217,279,24
176687,559940.8303,221,280,24
176687,14652550.48,220,280,24
176687,35345814.94,219,280,24
176687,25710.90088,219,279,24
176687,44509491.43,218,280,24
176687,44509491.43,217,280,24
176687,11715516.89,218,279,24
176687,7556673.472,216,280,24
176687,504317.6798,216,279,24
176687,497048.2361,216,282,24
176687,41551.6409,216,281,24
176687,44313028.42,218,282,24
176687,41620646.84,217,282,24
176687,44529115.81,218,281,24
176687,1047175.712,220,282,24
176687,17623666.12,219,282,24
176687,44529115.81,219,281,24
176687,8190814.819,221,281,24
176687,7115878.042,218,283,24
176687,69314.00234,216,283,24
176690,37136435.03,177,283,18
176690,15486381.33,175,283,18
176690,5656128.566,175,281,18
176690,14153644.59,177,281,18
176690,9462841.071,176,280,18
176690,4947772.289,175,280,18
176690,44548688.92,176,282,18
176690,3876854.18,175,282,18
176690,41903347.78,176,281,18
176690,37211103.39,177,282,18
176690,1417043.348,178,284,18
176690,43166802.75,177,284,18
176690,34656181.16,176,284,18
176690,5526071.531,175,284,18
176690,44568207.92,176,283,18
176690,1754234.802,176,285,18
176690,2420293.121,178,285,18
176690,24085508.27,177,285,18
176691,7596429.747,282,280,2
176691,3267791.726,281,280,2
176692,36581525.02,282,279,10
176692,4549101.378,284,279,10
176692,3987135.633,284,278,10
176692,1437937.988,283,280,10
176692,16075586.15,282,280,10
176692,34924279.31,283,279,10
176692,1350292.031,281,279,10
176692,15647791.43,283,278,10
176692,33866052.76,282,278,10
176692,5785444.8,281,278,10
176694,17630673.32,14,286,110
176694,1949329.254,21,286,110
176694,517573.8727,1,295,110
176694,4737901.762,6,292,110
176694,42922379.75,3,292,110
176694,10958088.96,6,290,110
176694,33653241.25,8,290,110
176694,11319620.94,12,288,110
176694,34083958.77,10,288,110
176694,11118401.12,8,288,110
176694,10202118.79,12,286,110
176694,44251514.37,17,286,110
176694,23302569.74,19,286,110
176694,679284.2425,30,283,110
176694,5892102.221,28,283,110
176694,42151162.83,26,283,110
176694,44506815.41,23,283,110
176694,7328011.657,21,283,110
176694,6620975.453,26,281,110
176694,34279139.16,28,281,110
176694,44529115.81,30,281,110
176694,41867080.3,32,281,110
176694,36370185.13,35,281,110
176694,31867787.72,36,280,110
176694,751531.1711,36,279,110
176694,10972577.46,35,280,110
176694,6070244.677,34,280,110
176694,1264321.196,33,280,110
176694,2799657.232,32,280,110
176694,2520687.493,31,280,110
176694,4720896.786,30,280,110
176694,1489871.822,29,280,110
176694,14847753.68,24,282,110
176694,16247417.3,23,282,110
176694,34631978.64,26,282,110
176694,17457461.43,25,282,110
176694,36118989.2,28,282,110
176694,44548688.92,27,282,110
176694,34880320.65,27,281,110
176694,29990108.5,31,282,110
176694,25014460.1,30,282,110
176694,29608088.21,29,282,110
176694,44422269.21,31,281,110
176694,38753160.93,29,281,110
176694,1787525.937,33,282,110
176694,2906063.067,32,282,110
176694,40903962.34,33,281,110
176694,87098.68927,35,282,110
176694,40411831.85,34,281,110
176694,10921044.32,36,281,110
176694,520852.0129,29,283,110
176694,21949113.27,27,283,110
176694,491353.2375,26,284,110
176694,3346435.864,25,284,110
176694,40972389.81,25,283,110
176694,32460481.18,24,284,110
176694,44587675.9,23,284,110
176694,44568207.28,24,283,110
176694,44587675.9,22,284,110
176694,40488195.64,21,284,110
176694,31235336.71,22,283,110
176694,18504850,20,284,110
176694,20149693.29,13,286,110
176694,29606216.53,15,286,110
176694,44352736.31,16,286,110
176694,24788036.22,17,285,110
176694,14726373.64,16,285,110
176694,23330366.42,20,286,110
176694,35908041.15,18,286,110
176694,44331575.26,20,285,110
176694,36313516.87,19,285,110
176694,34362963.37,18,285,110
176694,16111877.8,22,285,110
176694,31729072.44,21,285,110
176694,29731.74251,24,285,110
176694,7472839.835,23,285,110
176694,184498.0422,18,287,110
176694,3469856.097,17,287,110
176694,11572596.14,16,287,110
176694,13967367.31,15,287,110
176694,23360868.66,14,287,110
176694,41168671.1,13,287,110
176694,43236918.68,12,287,110
176694,17441041.62,10,289,110
176694,39907154.74,9,289,110
176694,31500016.64,11,288,110
176694,21592375.34,9,288,110
176694,12365440.29,11,287,110
176694,44684225.75,8,289,110
176694,29532649.12,7,289,110
176694,1848469.585,7,288,110
176694,7944.325545,6,289,110
176694,13979180.41,4,291,110
176694,6224365.12,3,291,110
176694,38604882.86,6,291,110
176694,21607949.21,5,291,110
176694,1997307.147,8,291,110
176694,34023240.25,7,291,110
176694,44586175.05,7,290,110
176694,7892645.017,9,290,110
176694,2718974.971,5,293,110
176694,35515605.76,5,292,110
176694,20503961.69,4,293,110
176694,24446867.45,3,293,110
176694,44741526.05,4,292,110
176694,37272805.44,2,293,110
176694,3006371.699,1,293,110
176694,10005271.56,2,292,110
176694,10628596.19,2,294,110
176694,14406911.4,1,294,110
176695,773274.7466,121,279,22
176695,1826346.963,117,281,22
176695,9220904.47,119,281,22
176695,8511269.789,121,281,22
176695,44489814.48,119,279,22
176695,32601490.22,117,279,22
176695,11706995.21,121,280,22
176695,44509491.43,120,280,22
176695,44509491.43,119,280,22
176695,22331127.62,120,279,22
176695,215478.682,120,278,22
176695,11212078.53,119,278,22
176695,40170496.24,118,280,22
176695,42699101.66,117,280,22
176695,18575661.25,116,280,22
176695,44489813.84,118,279,22
176695,1932176.73,116,279,22
176695,16501608.9,118,278,22
176695,721548.1269,117,278,22
176695,1086292.544,118,281,22
176695,4157326.106,116,281,22
176695,22939073.5,120,281,22
176696,7152428.651,177,283,15
176696,30375470.58,177,281,15
176696,41303578.32,179,281,15
176696,980962.4918,177,279,15
176696,3769112.55,179,280,15
176696,33184147.89,178,280,15
176696,43876596.13,177,280,15
176696,26672327.75,176,280,15
176696,2625768.027,176,281,15
176696,42261415.83,178,282,15
176696,7337584.889,177,282,15
176696,44529115.81,178,281,15
176696,18109048.04,179,282,15
176696,6523289.809,180,281,15
176696,11145037.61,178,283,15
176698,34149297.97,55,281,14
176698,35387130.46,57,281,14
176698,3945518.213,59,281,14
176698,26503550.93,60,280,14
176698,30414891.29,59,280,14
176698,14502138.7,58,280,14
176698,927971.7528,57,280,14
176698,5138198.165,53,281,14
176698,481024.6695,55,282,14
176698,21553218.12,54,281,14
176698,9654724.251,56,282,14
176698,33117595.48,56,281,14
176698,5847106.039,60,281,14
176698,20275366.88,58,281,14
176699,0,68,241,1
176701,4327525.465,246,281,4
176701,12378553.58,246,280,4
176701,3068248.842,245,280,4
176701,1933236.92,245,281,4
176702,9926091.549,246,281,7
176702,8153850.265,246,279,7
176702,8188988.406,248,280,7
176702,589366.3278,248,279,7
176702,25816198.42,247,280,7
176702,29286022.32,246,280,7
176702,2814237.545,247,279,7
176704,571563.1233,75,279,45
176704,3878244.682,68,279,45
176704,22185684.9,66,281,45
176704,42686262.13,68,281,45
176704,35683237.87,70,281,45
176704,17540377.84,72,281,45
176704,42219088.71,75,281,45
176704,42754157.32,77,281,45
176704,16649673.71,79,281,45
176704,63277.3106,72,279,45
176704,15246845.03,70,279,45
176704,1584844.735,80,280,45
176704,13964222.2,79,280,45
176704,15398279.66,78,280,45
176704,5897593.604,77,280,45
176704,23016760.86,76,280,45
176704,40057382.34,75,280,45
176704,42774943.83,74,280,45
176704,864271.8855,74,279,45
176704,39548918.14,73,280,45
176704,39272211.08,72,280,45
176704,43929991.44,71,280,45
176704,44509491.43,70,280,45
176704,29489555.87,71,279,45
176704,43544327.66,69,280,45
176704,41956087.45,68,280,45
176704,25093526.84,67,280,45
176704,3994851.285,69,279,45
176704,12098529.81,66,280,45
176704,762120.7703,69,282,45
176704,7623485.03,68,282,45
176704,1245162.846,67,282,45
176704,41799469.16,69,281,45
176704,38850154.1,67,281,45
176704,156382.0525,70,282,45
176704,22539249.46,71,281,45
176704,7550957.736,73,281,45
176704,6016100.996,75,282,45
176704,7566851.239,74,281,45
176704,2626896.556,78,282,45
176704,6303041.903,77,282,45
176704,21991164.9,76,282,45
176704,42494366.11,78,281,45
176704,44529115.81,76,281,45
176704,2558494.626,80,281,45
176705,18238779.32,197,283,13
176705,17504199.98,197,281,13
176705,5411006.944,199,281,13
176705,4924196.184,199,280,13
176705,26011163.05,198,280,13
176705,935812.387,197,280,13
176705,32903691.03,198,282,13
176705,26463582.85,197,282,13
176705,44525158.37,198,281,13
176705,389970.4357,199,282,13
176705,108968.7108,198,284,13
176705,57456.26861,197,284,13
176705,24751991.83,198,283,13
176706,8304005.264,199,279,4
176706,2735346.676,200,280,4
176706,25985624.92,199,280,4
176706,15449767.89,200,279,4
176707,2350768.944,173,283,15
176707,1070823.146,171,281,15
176707,44529115.17,173,281,15
176707,13264052.24,174,280,15
176707,40170170.33,173,280,15
176707,36425142.83,172,280,15
176707,644744.083,172,279,15
176707,102872.353,171,280,15
176707,18074887.65,171,282,15
176707,30274295.74,173,282,15
176707,43734770.73,172,282,15
176707,42053655.74,172,281,15
176707,738371.9202,174,282,15
176707,12843742.73,174,281,15
176707,3614324.601,172,283,15
176710,23652859.92,75,279,21
176710,1561174.023,77,281,21
176710,6747704.611,79,279,21
176710,13230203.54,77,279,21
176710,26537924.49,72,279,21
176710,7086598.068,80,280,21
176710,27954156.13,79,280,21
176710,27942325.36,78,280,21
176710,38611897.83,77,280,21
176710,21492730.57,76,280,21
176710,4131410.267,78,279,21
176710,22666539.08,76,279,21
176710,4452108.458,75,280,21
176710,1687060.491,74,280,21
176710,32166820.68,74,279,21
176710,4473833.473,73,280,21
176710,5237280.354,72,280,21
176710,29764096.74,73,279,21
176710,579499.3592,71,280,21
176710,2046788.568,71,279,21
176710,227545.9241,78,281,21
176714,8653622.027,230,280,4
176714,104821.0791,230,279,4
176714,8210401.333,229,280,4
176714,595299.3386,229,279,4
176715,2383858.459,159,288,28
176715,23772368.19,159,286,28
176715,44532550.9,159,283,28
176715,44075821.68,159,281,28
176715,1281563.697,159,279,28
176715,1014990.205,160,280,28
176715,35252091.23,159,280,28
176715,662814.0499,158,280,28
176715,3926909.147,158,282,28
176715,7082662.235,158,281,28
176715,32009025.53,160,282,28
176715,37973297.07,159,282,28
176715,29662027.88,160,281,28
176715,227647.4351,161,282,28
176715,1237104.545,161,281,28
176715,856213.7426,160,284,28
176715,43402622.02,159,284,28
176715,7609278.126,160,283,28
176715,32519282.38,158,284,28
176715,23781837.65,158,283,28
176715,34645774.77,158,286,28
176715,29286214.11,158,285,28
176715,3201596.435,160,285,28
176715,44537688.1,159,285,28
176715,10496764.79,159,287,28
176715,11934980.55,158,289,28
176715,24692016.07,158,288,28
176715,30529427.69,158,287,28
176716,1817441.698,159,279,7
176716,17197459.13,161,280,7
176716,43096964.64,160,280,7
176716,6691749.92,159,280,7
176716,7109651.034,160,279,7
176716,14867087.93,160,281,7
176716,7573051.161,161,281,7
176717,30863838.91,41,279,30
176717,947846.8565,37,281,30
176717,22230605.83,39,281,30
176717,8057329.998,41,281,30
176717,33199330.98,43,281,30
176717,34026426.95,46,281,30
176717,13728606,43,279,30
176717,12996866.54,39,279,30
176717,623261.2002,47,280,30
176717,17243845.33,46,280,30
176717,26027497.55,45,280,30
176717,29684753.17,44,280,30
176717,44509490.79,43,280,30
176717,1417989.906,44,279,30
176717,44509491.43,42,280,30
176717,44509491.43,41,280,30
176717,22081207.97,42,279,30
176717,44509491.43,40,280,30
176717,44509490.79,39,280,30
176717,32413680.52,38,280,30
176717,30480461.89,40,279,30
176717,5298040.829,38,279,30
176717,53422.48435,37,280,30
176717,12351474.94,40,281,30
176717,11183947.08,38,281,30
176717,19269899.21,42,281,30
176717,110853.3212,44,282,30
176717,27032522.88,44,281,30
176717,39913037.1,45,281,30
176717,25361613.86,47,281,30
176718,20162934.44,133,281,13
176718,4318761.959,133,279,13
176718,1555841.037,130,279,13
176718,24498312.96,133,280,13
176718,38374710.43,132,280,13
176718,44141806.62,132,279,13
176718,5354744.156,133,278,13
176718,23830432.04,132,278,13
176718,1977.760278,131,280,13
176718,29328023.1,131,279,13
176718,27968979.98,131,278,13
176718,11948811.77,130,278,13
176718,11681292.29,132,281,13
176719,888001.7669,215,279,13
176719,6732043.141,215,283,13
176719,1771566.372,213,281,13
176719,25338961.51,215,281,13
176719,3115763.742,216,280,13
176719,41732463.87,215,280,13
176719,11733423.63,214,280,13
176719,243260.5691,216,279,13
176719,6986592.685,213,282,13
176719,12433671.54,215,282,13
176719,41449646.86,214,282,13
176719,36587915.44,214,281,13
176719,20505898.64,214,283,13
176720,7308290.885,217,279,3
176720,19522951.83,216,280,3
176720,14519289.87,216,279,3
176721,1164441.654,231,279,12
176721,15562819.23,231,277,12
176721,1054235.621,231,275,12
176721,29673733.6,230,277,12
176721,32209069.86,231,276,12
176721,9674805.919,230,276,12
176721,98888.50964,230,280,12
176721,34257928.47,230,279,12
176721,16764422.59,231,278,12
176721,43219209.97,230,278,12
176721,2477222.037,229,279,12
176721,3714075.775,229,278,12
176722,36704017.17,1,281,9
176722,20250746.51,2,280,9
176722,2138795.528,1,280,9
176722,763399.3877,2,279,9
176722,5723224.164,1,282,9
176722,45307534.75,0,282,9
176722,5297397.437,2,281,9
176722,18794091.67,0,281,9
176722,27725.37659,0,283,9
176723,10092571.38,1,283,14
176723,3454065.707,1,281,14
176723,1567663.863,3,281,14
176723,45488.02728,3,279,14
176723,8051154.943,3,280,14
176723,20099066.56,2,280,14
176723,5306018.079,2,279,14
176723,29600392.73,2,282,14
176723,38825464.75,1,282,14
176723,8208006.465,0,282,14
176723,37941453.35,2,281,14
176723,2429031.381,3,282,14
176723,849605.2256,2,283,14
176723,23758558.03,0,283,14
176724,8557116.946,175,279,7
176724,1311906.316,175,281,7
176724,16639986.17,175,280,7
176724,29198412.23,174,280,7
176724,2786548.56,174,279,7
176724,27713.19757,174,282,7
176724,24118288.08,174,281,7
176725,628915.7779,175,279,14
176725,29081826.59,175,283,14
176725,39244010.54,173,283,14
176725,37561080.93,175,281,14
176725,20055757.17,175,280,14
176725,14274392.53,173,282,14
176725,40671834.74,175,282,14
176725,43782603.8,174,282,14
176725,7567085.007,174,281,14
176725,4463916.932,175,284,14
176725,7406164.476,174,284,14
176725,44568207.92,174,283,14
176725,9738372.778,173,284,14
176725,122793.9362,172,283,14
176726,7621417.889,175,279,3
176726,11866.85025,176,280,3
176726,1787980.868,175,280,3
176727,231390.4052,175,279,4
176727,5441223.997,176,280,4
176727,1077994.93,175,280,4
176727,2284240.414,176,279,4
176728,696102.7309,175,279,2
176728,308505.4599,176,279,2
176729,11914311.21,148,281,12
176729,44523176.68,150,281,12
176729,38561292.4,151,280,12
176729,37262657.21,150,280,12
176729,2503790.78,151,279,12
176729,28689987.45,149,280,12
176729,1762861.33,148,280,12
176729,20478143.02,149,282,12
176729,11393615.22,148,282,12
176729,44529115.81,149,281,12
176729,15692961.24,150,282,12
176729,24888758.13,151,281,12
176730,20386165.31,153,281,16
176730,180059.971,155,281,16
176730,10346647.81,153,279,16
176730,476829.6948,155,280,16
176730,15352837.63,154,280,16
176730,41364656.14,153,280,16
176730,43799458.14,152,280,16
176730,6520344.603,152,279,16
176730,5503196.035,151,280,16
